time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
105100,2023-07-20 18:06:07,38.4426090903325,-109.312884351663,-24.934384,,,7903.3964989717,0.656168,0,361.45342364,2625.13787928,23,5,10.101,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,84, 3.2, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.1,0,18,3.372,3.369,3.369,0,0,0,9.23,83.12,7903.3964989717,-24.934384,31,Sport,
105200,2023-07-20 18:06:07,38.442609163775,-109.312884177424,-24.934384,,,7903.3964989717,0.656168,0,361.4501428,2625.19365356,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,-0.223694,84.2, 3, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.2,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7903.3964989717,-24.934384,31,Sport,
105300,2023-07-20 18:06:07,38.4426091694613,-109.312884179173,-24.934384,,,7903.3964989717,0.656168,0,361.45342364,2625.1969344,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,-0.447388,84.2, 2.8, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.2,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7903.3964989717,-24.934384,31,Sport,
105400,2023-07-20 18:06:08,38.4426092322849,-109.312884005677,-24.6063,,,7903.7245829717,0.656168,0,361.44686196,2625.24942784,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,-0.447388,84.2, 2.9, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.2,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7903.7245829717,-24.6063,31,Sport,
105500,2023-07-20 18:06:08,38.4426092328329,-109.312884013462,-24.6063,,,7903.7245829717,0.984252,0,361.4501428,2625.25270868,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,-0.671082,84.3, 2.6, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7903.7245829717,-24.6063,31,Sport,
105600,2023-07-20 18:06:08,38.4426091692558,-109.312883966622,-24.6063,,,7903.7245829717,1.312336,0,361.42389608,2625.2789554,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,-0.671082,84.1, 2.2, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7903.7245829717,-24.6063,31,Sport,
105700,2023-07-20 18:06:08,38.4426091650082,-109.312883974013,-24.278216,,,7904.0526669717,1.312336,0,361.42061524,2625.28223624,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,-0.447388,83.8, 2.4, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7904.0526669717,-24.278216,31,Sport,
105800,2023-07-20 18:06:08,38.4426091595959,-109.312884013155,-24.278216,,,7904.0526669717,1.64042,0,361.42717692,2625.29207876,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,-0.447388,83.6, 2.5, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7904.0526669717,-24.278216,31,Sport,
105900,2023-07-20 18:06:08,38.4426091680226,-109.312884022252,-24.278216,,,7904.0526669717,1.968504,0,361.43045776,2625.29864044,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,-0.223694,83.6, 2.5, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.1,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7904.0526669717,-24.278216,31,Sport,
106000,2023-07-20 18:06:08,38.4426091929602,-109.312883999554,-24.278216,,,7904.0526669717,2.296588,0,361.4337386,2625.30848296,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.6, 2.6, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.2,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7904.0526669717,-24.278216,31,Sport,
106100,2023-07-20 18:06:08,38.4426092107728,-109.312884011144,-23.950132,,,7904.3807509717,2.296588,0,361.44358112,2625.31504464,23,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.5, 2.4, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.2,0,18,3.37,3.367,3.367,0,0,0,9.322,83.3,7904.3807509717,-23.950132,31,Sport,
106200,2023-07-20 18:06:08,38.4426090608732,-109.312884000778,-23.950132,,,7904.3807509717,2.624672,0,361.39436852,2625.37081892,23,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.6, 2.3, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7904.3807509717,-23.950132,31,Sport,
106300,2023-07-20 18:06:08,38.4426090586124,-109.312884009525,-23.950132,,,7904.3807509717,2.624672,0,361.39436852,2625.37409976,24,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.6, 2.3, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7904.3807509717,-23.950132,31,Sport,
106400,2023-07-20 18:06:09,38.4426092058401,-109.312884149171,-23.950132,,,7904.3807509717,2.296588,0,361.45998532,2625.43971656,24,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.7, 2.3, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7904.3807509717,-23.950132,31,Sport,
106500,2023-07-20 18:06:09,38.4426092091971,-109.312884168196,-23.950132,,,7904.3807509717,2.296588,0,361.46326616,2625.44627824,24,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.9, 2.2, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.2,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7904.3807509717,-23.950132,31,Sport,
106600,2023-07-20 18:06:09,38.4426091666524,-109.312884117157,-23.950132,,,7904.3807509717,1.968504,0,361.44358112,2625.46596328,24,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.8, 2, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.2,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7904.3807509717,-23.950132,31,Sport,
106700,2023-07-20 18:06:09,38.4426091596644,-109.312884116676,-24.278216,,,7904.0526669717,1.64042,0,361.44030028,2625.46924412,24,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.223694,83.7, 2.1, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.2,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7904.0526669717,-24.278216,31,Sport,
106800,2023-07-20 18:06:09,38.4426091403446,-109.312884067999,-24.278216,,,7904.0526669717,1.64042,0,361.42717692,2625.48564832,24,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.223694,83.8, 2.1, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.1,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7904.0526669717,-24.278216,31,Sport,
106900,2023-07-20 18:06:09,38.4426091299997,-109.312884051249,-24.6063,,,7903.7245829717,1.968504,0,361.42389608,2625.49221,24,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.223694,83.7, 2.3, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.1,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7903.7245829717,-24.6063,31,Sport,
107000,2023-07-20 18:06:09,38.4426091314384,-109.312884016392,-24.6063,,,7903.7245829717,1.968504,0,361.4173344,2625.50205252,24,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.6, 2.6, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.1,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7903.7245829717,-24.6063,31,Sport,
107100,2023-07-20 18:06:09,38.4426091242448,-109.312883992119,-24.6063,,,7903.7245829717,6.889764,0,361.41077272,2625.5086142,24,5,10.079,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.4, 2.8, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.1,0,18,3.377,3.372,3.372,0,0,0,9.717,83.3,7903.7245829717,-24.6063,31,Sport,
107200,2023-07-20 18:06:09,38.4426091389744,-109.312884008476,-24.278216,,,7904.0526669717,6.889764,0,361.42061524,2625.51517588,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.3, 2.9, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.2,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7904.0526669717,-24.278216,31,Sport,
107300,2023-07-20 18:06:09,38.4426091207508,-109.312884013155,-24.278216,,,7904.0526669717,6.889764,0,361.41405356,2625.52173756,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.2, 2.9, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.1,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7904.0526669717,-24.278216,31,Sport,
107400,2023-07-20 18:06:10,38.4426089563956,-109.312884096383,-24.278216,,,7904.0526669717,6.889764,0,361.37468348,2625.58735436,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.1, 2.6, -2,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.1,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7904.0526669717,-24.278216,31,Sport,
107500,2023-07-20 18:06:10,38.4426089041911,-109.3128841542,-24.278216,,,7904.0526669717,6.889764,0,361.36484096,2625.61360108,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.1, 1.7, -2.8,0,0,964,1024,1024,1024,-9,0,0,0,48.1,-10.1,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7904.0526669717,-24.278216,31,Sport,
107600,2023-07-20 18:06:10,38.4426089013137,-109.312884106311,-24.278216,,,7904.0526669717,7.217848,0,361.35827928,2625.62672444,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,82.8, 1.8, -2.7,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.2,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7904.0526669717,-24.278216,31,Sport,
107700,2023-07-20 18:06:10,38.4426088468484,-109.312884200909,-24.278216,,,7904.0526669717,7.217848,0,361.35499844,2625.65953284,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,82.9, 1.6, -3.2,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7904.0526669717,-24.278216,31,Sport,
107800,2023-07-20 18:06:10,38.4426088976142,-109.312884108716,-24.278216,,,7904.0526669717,7.217848,0,361.35827928,2625.69234124,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.671082,82.9, 0.8, -3.5,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7904.0526669717,-24.278216,31,Sport,
107900,2023-07-20 18:06:10,38.4426088584266,-109.312884210312,-24.278216,,,7904.0526669717,6.889764,0,361.35827928,2625.72514964,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.342164,82.9, 0.5, -3.1,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7904.0526669717,-24.278216,31,Sport,
108000,2023-07-20 18:06:10,38.4426087937532,-109.312884313483,-24.6063,,,7903.7245829717,6.889764,0,361.35499844,2625.76123888,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.789552,82.8, 0, -2.7,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.1,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7903.7245829717,-24.6063,31,Sport,
108100,2023-07-20 18:06:10,38.4426087581281,-109.312884414292,-24.934384,,,7903.3964989717,6.56168,0,361.35827928,2625.79404728,24,5,10.098,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,2.013246,82.8, -0.3, -2.5,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.1,0,18,3.363,3.36,3.362,0,0,0,8.959,83.48,7903.3964989717,-24.934384,31,Sport,
108200,2023-07-20 18:06:10,38.4426087109933,-109.312884531108,-24.934384,,,7903.3964989717,6.233596,0,361.35827928,2625.83013652,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,2.23694,83, -0.3, -2.3,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7903.3964989717,-24.934384,31,Sport,
108300,2023-07-20 18:06:10,38.4426086756423,-109.312884602308,-25.262468,,,7903.0684149717,5.905512,0,361.35827928,2625.85638324,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,2.013246,83, 0, -2.3,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7903.0684149717,-25.262468,31,Sport,
108400,2023-07-20 18:06:11,38.4426086083656,-109.312884794348,-25.590552,,,7902.7403309717,5.577428,0,361.36484096,2625.91543836,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,2.013246,83.1, 0, -2.7,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.2,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7902.7403309717,-25.590552,31,Sport,
108500,2023-07-20 18:06:11,38.4426085686298,-109.312884872327,-25.918636,,,7902.4122469717,5.577428,0,361.36484096,2625.94168508,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.789552,83, 0.2, -3,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.1,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7902.4122469717,-25.918636,31,Sport,
108600,2023-07-20 18:06:11,38.4426085048472,-109.312884813591,-26.24672,,,7902.0841629717,5.249344,0,361.3353134,2625.97121264,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.565858,83, -0.7, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7902.0841629717,-26.24672,31,Sport,
108700,2023-07-20 18:06:11,38.4426084817594,-109.312884874033,-26.24672,,,7902.0841629717,4.92126,0,361.3353134,2625.99089768,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.342164,83.2, -0.8, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7902.0841629717,-26.24672,31,Sport,
108800,2023-07-20 18:06:11,38.4426084456547,-109.312885021638,-26.574804,,,7901.7560789717,4.92126,0,361.34843676,2626.0335486,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.894776,83.6, -0.5, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.1,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7901.7560789717,-26.574804,31,Sport,
108900,2023-07-20 18:06:11,38.4426084339395,-109.312885042674,-26.574804,,,7901.7560789717,4.92126,0,361.34515592,2626.04011028,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.447388,83.8, -0.6, -2,0,0,858,1024,1024,1024,-25,0,0,0,48.2,-10.2,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7901.7560789717,-26.574804,31,Sport,
109000,2023-07-20 18:06:11,38.4426083839958,-109.31288510106,-26.574804,,,7901.7560789717,4.92126,0,361.33859424,2626.066357,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.7, -0.3, -3.1,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.1,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7901.7560789717,-26.574804,31,Sport,
109100,2023-07-20 18:06:11,38.4426083925596,-109.312885078668,-26.574804,,,7901.7560789717,4.92126,0,361.33859424,2626.07291868,24,5,10.087,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.4, 0.1, -2.7,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.2,0,18,3.369,3.392,3.397,0,0,0,9.694,83.48,7901.7560789717,-26.574804,31,Sport,
109200,2023-07-20 18:06:11,38.4426084849109,-109.312885028417,-26.574804,,,7901.7560789717,4.92126,0,361.36156012,2626.10900792,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.223694,83.4, 0.5, -2.1,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7901.7560789717,-26.574804,31,Sport,
109300,2023-07-20 18:06:11,38.4426085166309,-109.312884985775,-26.574804,,,7901.7560789717,4.92126,0,361.36484096,2626.12541212,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.447388,83.5, 0.6, -1.9,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7901.7560789717,-26.574804,31,Sport,
109400,2023-07-20 18:06:11,38.4426084027676,-109.312884932462,-26.574804,,,7901.7560789717,4.593176,0,361.3189092,2626.17134388,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.894776,83.5, 0.8, -1,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.2,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7901.7560789717,-26.574804,31,Sport,
109500,2023-07-20 18:06:12,38.4426084074262,-109.312884892008,-26.902888,,,7901.4279949717,4.593176,0,361.31562836,2626.18446724,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.11847,83.7, 1.2, -1.2,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.1,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7901.4279949717,-26.902888,31,Sport,
109600,2023-07-20 18:06:12,38.4426085097799,-109.312884808693,-26.902888,,,7901.4279949717,4.265092,0,361.3353134,2626.22711816,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.11847,83.7, 1, -1.3,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.2,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7901.4279949717,-26.902888,31,Sport,
109700,2023-07-20 18:06:12,38.4426085005996,-109.312884781752,-27.230972,,,7901.0999109717,4.265092,0,361.32875172,2626.23696068,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.11847,83.5, 1.1, -1.8,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7901.0999109717,-27.230972,31,Sport,
109800,2023-07-20 18:06:12,38.4426085637657,-109.312884764083,-27.230972,,,7901.0999109717,3.937008,0,361.34843676,2626.25992656,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.11847,83.3, 0.8, -1.5,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7901.0999109717,-27.230972,31,Sport,
109900,2023-07-20 18:06:12,38.4426085407464,-109.312884769856,-27.559056,,,7900.7718269717,3.937008,0,361.34187508,2626.26648824,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.11847,83.2, 1.3, -1.4,0,0,549,1024,1024,1024,-72,0,0,0,48.2,-10.2,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7900.7718269717,-27.559056,31,Sport,
110000,2023-07-20 18:06:12,38.4426084688795,-109.312884918292,-27.559056,,,7900.7718269717,3.608924,0,361.33859424,2626.31898168,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,1.11847,83.2, 1.3, -1.6,0,0,668,1024,1024,1024,-54,0,0,0,48.2,-10.1,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7900.7718269717,-27.559056,31,Sport,
110100,2023-07-20 18:06:12,38.4426084098925,-109.312884984376,-27.88714,,,7900.4437429717,3.608924,0,361.32875172,2626.3452284,24,5,10.069,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.894776,83.2, 0.1, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,48.1,-10.1,0,18,3.36,3.338,3.33,0,0,0,8.747,83.48,7900.4437429717,-27.88714,31,Sport,
110200,2023-07-20 18:06:12,38.4426083862566,-109.312884765264,-27.88714,,,7900.4437429717,3.608924,0,361.29266248,2626.4108452,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.671082,83.1, -1.1, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.1,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.4437429717,-27.88714,31,Sport,
110300,2023-07-20 18:06:12,38.4426083493298,-109.312884795835,-27.88714,,,7900.4437429717,3.28084,0,361.28281996,2626.42396856,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.447388,83, -1.6, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.1,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.4437429717,-27.88714,31,Sport,
110400,2023-07-20 18:06:13,38.4426082943849,-109.312884911601,-28.215224,,,7900.1156589717,3.28084,0,361.28281996,2626.46333864,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.223694,83, -0.5, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,48.2,-10.2,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.1156589717,-28.215224,31,Sport,
110500,2023-07-20 18:06:13,38.4426082782166,-109.312884908714,-28.215224,,,7900.1156589717,3.28084,0,361.27625828,2626.46990032,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.3, 0.1, -1.6,0,0,546,1024,1024,1024,-72,0,0,0,48.2,-10.2,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.1156589717,-28.215224,31,Sport,
110600,2023-07-20 18:06:13,38.4426084214707,-109.312884743003,-28.215224,,,7900.1156589717,3.28084,0,361.29922416,2626.5420788,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.4, 0, -1.7,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.1,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.1156589717,-28.215224,31,Sport,
110700,2023-07-20 18:06:13,38.4426084096185,-109.312884703423,-28.215224,,,7900.1156589717,3.28084,0,361.28938164,2626.55192132,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0,83.4, 0, -1.6,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.2,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.1156589717,-28.215224,31,Sport,
110800,2023-07-20 18:06:13,38.4426082769834,-109.31288477611,-28.215224,,,7900.1156589717,3.28084,0,361.25985408,2626.60441476,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.223694,83.3, 1, -1.5,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.1,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.1156589717,-28.215224,31,Sport,
110900,2023-07-20 18:06:13,38.4426082386864,-109.312884726427,-28.215224,,,7900.1156589717,3.28084,0,361.24016904,2626.6240998,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.447388,83.3, 1.2, -1.6,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.1156589717,-28.215224,31,Sport,
111000,2023-07-20 18:06:13,38.4426082417008,-109.312884727696,-28.215224,,,7900.1156589717,3.28084,0,361.24016904,2626.62738064,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.447388,83.2, 1.2, -2.1,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.1,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.1156589717,-28.215224,31,Sport,
111100,2023-07-20 18:06:13,38.442608187715,-109.312884706922,-28.215224,,,7900.1156589717,3.28084,0,361.220484,2626.64706568,24,5,10.123,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.671082,83.2, 1.3, -2.3,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.2,0,18,3.367,3.364,3.364,0,0,0,9.52,83.48,7900.1156589717,-28.215224,31,Sport,
111200,2023-07-20 18:06:13,38.4426081960732,-109.312884659294,-28.215224,,,7900.1156589717,2.952756,0,361.21720316,2626.66018904,24,5,10.066,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.671082,82.9, 0.7, -3.2,0,0,364,1024,1024,1024,-100,0,0,0,48.2,-10.1,0,18,3.375,3.369,3.369,0,0,0,10.05,83.66,7900.1156589717,-28.215224,31,Sport,
111300,2023-07-20 18:06:13,38.4426081435947,-109.312884663493,-28.543308,,,7899.7875749717,2.952756,0,361.20079896,2626.67987408,24,5,10.066,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.671082,82.7, 0.7, -3.7,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.1,0,18,3.375,3.369,3.369,0,0,0,10.05,83.66,7899.7875749717,-28.543308,31,Sport,
111400,2023-07-20 18:06:14,38.4426080618625,-109.312884652297,-28.543308,,,7899.7875749717,2.952756,0,361.1712714,2626.70940164,24,5,10.066,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.447388,82.7, 0.2, -2.9,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.1,0,18,3.375,3.369,3.369,0,0,0,10.05,83.66,7899.7875749717,-28.543308,31,Sport,
111500,2023-07-20 18:06:14,38.4426080281556,-109.312884672502,-28.543308,,,7899.7875749717,2.952756,0,361.16470972,2626.722525,24,5,10.066,8306.9398189717,378.608936,43.508483,1109.65226648,0,0,0.447388,82.9, 0.2, -2.8,0,0,364,1024,1024,1024,-100,0,0,0,48.1,-10.2,0,18,3.375,3.369,3.369,0,0,0,10.05,83.66,7899.7875749717,-28.543308,31,Sport,
